complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR002613,Uneven road surface causing accidents Immediate attention needed for road damage near East Zone.. Reference ID: 3183.,Road Damage,East Zone,2023-12-01 11:00:00,High,Utilities,In Progress,
GR002614,Parking violation enforcement needed Please check the parking issue at North District.. Reference ID: 1701.,Parking,North District,2023-02-12 09:00:00,Medium,Police,Open,1.0
GR002615,Parking violation enforcement needed Large parking problem reported by citizens in Commercial Area.. Reference ID: 5270.,Parking,Commercial Area,2023-01-21 22:00:00,Medium,Utilities,Open,1.0
GR002616,Insufficient parking spaces in market The parking status in Industrial Zone is critical.. Reference ID: 2643.,Parking,Industrial Zone,2023-09-06 04:00:00,High,Municipal Services,Open,11.0
GR002617,No water supply for 5 days Please check the water supply issue at Commercial Area.. Reference ID: 6753.,Water Supply,Commercial Area,2023-12-04 05:00:00,Medium,Municipal Services,Open,
GR002618,Waste accumulation causing health hazard Concern regarding sanitation on the main street of East Zone.. Reference ID: 3539.,Sanitation,East Zone,2023-05-26 00:00:00,High,Police,In Progress,10.0
GR002619,Inadequate police patrolling Concern regarding community safety on the main street of West Zone.. Reference ID: 5868.,Community Safety,West Zone,2023-01-17 00:00:00,High,Police,Open,
GR002620,Street crime increasing daily Concern regarding community safety on the main street of Central City.. Reference ID: 2897.,Community Safety,Central City,2023-04-27 11:00:00,High,Public Works,Resolved,
GR002621,No water supply for 5 days The water supply status in Suburb Area is critical.. Reference ID: 4182.,Water Supply,Suburb Area,2023-06-13 14:00:00,High,Municipal Services,Open,34.0
GR002622,Traffic light not functioning properly Immediate attention needed for traffic light near East Zone.. Reference ID: 5739.,Traffic Light,East Zone,2023-03-02 20:00:00,Medium,Police,In Progress,3.0
GR002623,Signal timing causes congestion Please check the traffic light issue at Residential Area.. Reference ID: 3091.,Traffic Light,Residential Area,2023-10-04 00:00:00,Medium,Public Works,Open,7.0
GR002624,Traffic light stuck on red Large traffic light problem reported by citizens in Central City.. Reference ID: 5936.,Traffic Light,Central City,2023-02-09 19:00:00,Medium,Police,Open,33.0
GR002625,Dark road at night due to non-functional lights Immediate attention needed for street light near Central City.. Reference ID: 7717.,Street Light,Central City,2023-08-21 09:00:00,Medium,Municipal Services,Resolved,
GR002626,Multiple broken street lights on the avenue Please check the street light issue at Commercial Area.. Reference ID: 7316.,Street Light,Commercial Area,2023-04-24 11:00:00,Medium,Utilities,Resolved,2.0
GR002627,No water supply for 5 days Large water supply problem reported by citizens in Residential Area.. Reference ID: 2594.,Water Supply,Residential Area,2023-04-24 21:00:00,Medium,Utilities,In Progress,58.0
GR002628,No water supply for 5 days The water supply status in Industrial Zone is critical.. Reference ID: 6438.,Water Supply,Industrial Zone,2023-10-10 10:00:00,High,Police,In Progress,38.0
GR002629,Traffic light not functioning properly Concern regarding traffic light on the main street of Central City.. Reference ID: 5558.,Traffic Light,Central City,2023-04-06 18:00:00,Low,Public Works,In Progress,28.0
GR002630,Traffic light stuck on red The traffic light status in North District is critical.. Reference ID: 3510.,Traffic Light,North District,2023-09-24 19:00:00,High,Utilities,Open,47.0
GR002631,Severe pothole damage on highway affecting commute Immediate attention needed for pothole near Industrial Zone.. Reference ID: 8531.,Pothole,Industrial Zone,2023-05-04 07:00:00,High,Utilities,In Progress,58.0
GR002632,New potholes appeared after rain The pothole status in South District is critical.. Reference ID: 3357.,Pothole,South District,2023-08-16 13:00:00,High,Public Works,Open,36.0
GR002633,Street light not working for 3 weeks Large street light problem reported by citizens in Central City.. Reference ID: 6860.,Street Light,Central City,2023-04-23 20:00:00,Medium,Public Works,Resolved,
GR002634,Cracked asphalt creating hazard Concern regarding road damage on the main street of Industrial Zone.. Reference ID: 7517.,Road Damage,Industrial Zone,2023-06-01 08:00:00,High,Police,In Progress,32.0
GR002635,Garbage not collected for days Concern regarding sanitation on the main street of Suburb Area.. Reference ID: 5620.,Sanitation,Suburb Area,2023-12-12 05:00:00,Low,Municipal Services,Resolved,
GR002636,Electricity bill overcharged without reason The electricity status in East Zone is critical.. Reference ID: 9393.,Electricity,East Zone,2023-01-03 01:00:00,High,Police,Open,9.0
GR002637,No electricity for one week The electricity status in South District is critical.. Reference ID: 5040.,Electricity,South District,2023-07-23 19:00:00,High,Public Works,In Progress,21.0
GR002638,Entire road surface needs repair Immediate attention needed for road damage near Central City.. Reference ID: 3852.,Road Damage,Central City,2023-09-13 18:00:00,Medium,Utilities,Open,
GR002639,Sanitation workers absent for a week Please check the sanitation issue at Suburb Area.. Reference ID: 4918.,Sanitation,Suburb Area,2023-04-20 07:00:00,Medium,Municipal Services,Resolved,44.0
GR002640,Traffic light stuck on red Large traffic light problem reported by citizens in Central City.. Reference ID: 4641.,Traffic Light,Central City,2023-02-12 10:00:00,Medium,Municipal Services,Resolved,3.0
GR002641,Electricity bill overcharged without reason Concern regarding electricity on the main street of North District.. Reference ID: 8128.,Electricity,North District,2023-07-20 05:00:00,Low,Public Works,In Progress,
GR002642,Cracked asphalt creating hazard Concern regarding road damage on the main street of Central City.. Reference ID: 3274.,Road Damage,Central City,2023-03-09 00:00:00,High,Police,Open,35.0
GR002643,Dirty streets need immediate cleaning Large sanitation problem reported by citizens in South District.. Reference ID: 3885.,Sanitation,South District,2023-07-27 12:00:00,Medium,Municipal Services,In Progress,54.0
GR002644,Multiple potholes near the market making driving dangerous Large pothole problem reported by citizens in Industrial Zone.. Reference ID: 6815.,Pothole,Industrial Zone,2023-01-17 06:00:00,High,Public Works,Open,33.0
GR002645,Severe pothole damage on highway affecting commute Please check the pothole issue at Central City.. Reference ID: 4030.,Pothole,Central City,2023-03-19 01:00:00,High,Utilities,Open,4.0
GR002646,Multiple broken street lights on the avenue Large street light problem reported by citizens in Downtown.. Reference ID: 4467.,Street Light,Downtown,2023-07-11 19:00:00,Medium,Municipal Services,In Progress,6.0
GR002647,Traffic light not functioning properly Please check the traffic light issue at North District.. Reference ID: 1355.,Traffic Light,North District,2023-04-05 22:00:00,Medium,Police,In Progress,
GR002648,Dirty streets need immediate cleaning Immediate attention needed for sanitation near East Zone.. Reference ID: 5600.,Sanitation,East Zone,2023-12-25 15:00:00,Medium,Public Works,Resolved,23.0
GR002649,Traffic light not functioning properly Immediate attention needed for traffic light near Central City.. Reference ID: 3336.,Traffic Light,Central City,2023-04-27 00:00:00,Medium,Police,In Progress,14.0
GR002650,Garbage not collected for days Immediate attention needed for sanitation near West Zone.. Reference ID: 8679.,Sanitation,West Zone,2023-08-27 17:00:00,Medium,Public Works,In Progress,19.0
GR002651,Cracked asphalt creating hazard Immediate attention needed for road damage near Central City.. Reference ID: 1210.,Road Damage,Central City,2023-03-02 19:00:00,High,Police,In Progress,
GR002652,Traffic light not functioning properly Immediate attention needed for traffic light near South District.. Reference ID: 9174.,Traffic Light,South District,2023-08-08 13:00:00,Medium,Utilities,In Progress,
GR002653,Sanitation workers absent for a week Please check the sanitation issue at Residential Area.. Reference ID: 3048.,Sanitation,Residential Area,2023-01-14 18:00:00,Medium,Municipal Services,Resolved,
GR002654,Construction noise disturbing residents Immediate attention needed for noise pollution near Residential Area.. Reference ID: 2215.,Noise Pollution,Residential Area,2023-11-16 01:00:00,Medium,Municipal Services,Open,
GR002655,Street lighting system failure in the area Concern regarding street light on the main street of Industrial Zone.. Reference ID: 8238.,Street Light,Industrial Zone,2023-01-13 12:00:00,Low,Utilities,Resolved,22.0
GR002656,Low water pressure affecting households Large water supply problem reported by citizens in East Zone.. Reference ID: 8967.,Water Supply,East Zone,2023-03-05 17:00:00,Medium,Police,Resolved,
GR002657,Dirty streets need immediate cleaning Concern regarding sanitation on the main street of Industrial Zone.. Reference ID: 7023.,Sanitation,Industrial Zone,2023-08-01 07:00:00,Low,Utilities,Open,
GR002658,Dirty streets need immediate cleaning Large sanitation problem reported by citizens in Downtown.. Reference ID: 1353.,Sanitation,Downtown,2023-01-21 00:00:00,Medium,Municipal Services,In Progress,50.0
GR002659,Low water pressure affecting households Large water supply problem reported by citizens in Downtown.. Reference ID: 2198.,Water Supply,Downtown,2023-04-17 04:00:00,Medium,Police,In Progress,43.0
GR002660,Street crime increasing daily Concern regarding community safety on the main street of Industrial Zone.. Reference ID: 4419.,Community Safety,Industrial Zone,2023-03-06 15:00:00,High,Police,Open,36.0
GR002661,Water pipeline burst causing shortage The water supply status in Residential Area is critical.. Reference ID: 2172.,Water Supply,Residential Area,2023-06-24 06:00:00,High,Municipal Services,Open,
GR002662,Faulty electrical connection creating hazard The electricity status in North District is critical.. Reference ID: 3681.,Electricity,North District,2023-12-25 13:00:00,High,Utilities,In Progress,
GR002663,Road subsidence near municipal area Please check the road damage issue at West Zone.. Reference ID: 3367.,Road Damage,West Zone,2023-09-07 05:00:00,Medium,Police,In Progress,15.0
GR002664,Contaminated water from municipal supply Immediate attention needed for water supply near Residential Area.. Reference ID: 6144.,Water Supply,Residential Area,2023-07-17 19:00:00,Medium,Utilities,In Progress,
GR002665,Road subsidence near municipal area Concern regarding road damage on the main street of Commercial Area.. Reference ID: 7977.,Road Damage,Commercial Area,2023-03-23 05:00:00,Low,Police,Resolved,
GR002666,Construction noise disturbing residents The noise pollution status in South District is critical.. Reference ID: 7664.,Noise Pollution,South District,2023-11-17 04:00:00,High,Police,Open,38.0
GR002667,Sanitation workers absent for a week The sanitation status in Downtown is critical.. Reference ID: 7276.,Sanitation,Downtown,2023-10-01 10:00:00,High,Public Works,Open,4.0
GR002668,Parking violation enforcement needed Immediate attention needed for parking near East Zone.. Reference ID: 9064.,Parking,East Zone,2023-04-02 19:00:00,Medium,Municipal Services,Resolved,2.0
GR002669,Signal timing causes congestion The traffic light status in Residential Area is critical.. Reference ID: 5412.,Traffic Light,Residential Area,2023-03-12 02:00:00,High,Municipal Services,Resolved,
GR002670,Insufficient parking spaces in market Large parking problem reported by citizens in Suburb Area.. Reference ID: 3414.,Parking,Suburb Area,2023-04-11 09:00:00,Medium,Utilities,In Progress,55.0
GR002671,Severe pothole damage on highway affecting commute Immediate attention needed for pothole near Central City.. Reference ID: 8596.,Pothole,Central City,2023-03-12 11:00:00,High,Public Works,Resolved,
GR002672,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in Residential Area.. Reference ID: 4771.,Pothole,Residential Area,2023-11-29 19:00:00,High,Municipal Services,Open,
